SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
CC(C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2CC(=O)Nc1ccc(Cl)cc1,438.0223246,False,110.16,False,2.1191,True,False
Nc1ncnc2cc(CN3C(=O)CN(S(=O)(=O)c4cc5ccc(Cl)cc5s4)CC3C(=O)OCCN3CCCC3)ccc12,628.1329377,False,139.03,False,3.1208,True,False
O=C(Nc1ccc(N2CCOCC2)cc1)c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,490.144154,False,89.6,False,4.2955,False,False
COCC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1nc(-c2cccnc2)cs1,566.150302,False,122.45,False,5.4177,False,False
COCC1CCCN1CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CC(=O)N1Cc1ccc2c(N)ncnc2c1,453.1931528,False,79.26,False,3.931,True,False
CC(C)N1CCC(NC(=O)c2nn(Cc3cc(-c4ccc(Cl)s4)on3)c3ccc(C(=O)N4CC(O)C4)cc23)CC1,526.1553874,False,119.28,False,4.156,False,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N(CCO)CCO)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,697.2336973,False,138.02,False,7.0458,False,False
COCCNC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)n(Cc2cc(-c3ccc(Cl)s3)on2)n1,484.2241186,False,79.62,False,3.9061,True,False
O=C1CN(S(=O)(=O)c2cc3ccc(Cl)nc3s2)CCN1Cc1nc(-c2ccncc2)cs1,505.0103801,False,96.36,False,3.5013,True,False
O=C(Cn1c(C(=O)NC2CCN(C3CC3)CC2)nc2c(C(=O)O)cccc21)Nc1ccc(Cl)cn1,496.162581,False,129.45,False,2.7782,True,False
CC(C)N1CCC(NC(=O)c2cc(C(=O)N3CCSCC3)nn2Cc2cc(-c3ccc(Cl)s3)on2)CC1,454.1230247,False,63.3,False,4.8835,False,False
COCCCNc1cc(C(=O)NC2CCN(C(C)C)CC2)n(CC(=O)Nc2ccc(Cl)cn2)n1,512.1397373,False,125.28,False,3.4044,True,False
COc1ccc2ccc(S(=O)(=O)NC3CCN(Cc4ccc5ccnc(N)c5c4)C3=O)cc2c1,584.1860188,False,109.83,False,5.9041,False,False
O=C(NCC1CCN(c2ccncc2)CC1)c1cc(-c2cccs2)nn1Cc1cc(-c2ccc(Cl)s2)on1,559.2020032,False,92.84,False,4.3714,False,False
O=C(NCC1CC1)c1cc(OCCc2ccc(Cl)cc2Cl)cc(C(=O)NCC2CCN(c3ccncc3)CC2)c1,497.1829821,False,109.51,False,4.4442,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)OCCO)cccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,468.1022892,False,80.37,False,4.4101,False,False
CC(C)N1CCC(NC(=O)c2nc3c(C(=O)N4CCOCC4)cccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,567.2360802,False,121.69,False,2.7984,True,False
COC(=O)c1cc(C(=O)NC2CCN(C(C)C)CC2)nn1Cc1cc(-c2ccc(Cl)s2)on1,491.139403,False,102.49,False,3.6905,True,False
O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)c1nn(Cc2cc(-c3ccc(Cl)s3)on2)c2ccccc12,547.1081029,False,102.49,False,5.1792,False,False
