SMILES,molweight,molweight_bounds,tpsa,tpsa_bounds,logp,logp_bounds,all_bounds
Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,354.1247389,True,59.37,True,2.72118,True,True
CC1Cc2ccccc2N1C(=O)CN1CCN(Cc2cc(Cl)cc(Cl)c2)CC1,347.1997624,True,20.64,False,3.8081,True,False
Oc1ccc2c(c1)OC(CNCc1ccc(I)cc1)CC2,269.1779644,False,21.26,False,3.6779,True,False
CCOc1ccccc1OCC1CN(Cc2ccc(Cl)cc2)CCCO1,345.1740218,True,30.93,False,3.5042,True,False
O=C(NC1CCN(Cc2ccccc2)C1)c1cccc(-c2cccs2)c1,271.1572289,False,30.49,False,3.1241,True,False
COc1ccccc1N1CCN(Cc2c(C)[nH]c3nc(N(C)C)ncc23)CC1,401.1557849,True,40.54,True,4.9566,False,False
Clc1ccc(-c2cc(C3CCN(Cc4ccccc4)CC3)[nH]n2)cc1,336.183778,True,41.57,True,3.70552,True,True
CC(=O)c1ccc(Cl)cc1OCC1CN(Cc2ccc(Cl)cc2)CCCO1,462.0916594,False,33.01,False,3.57812,True,False
Clc1ccc(OCCNCCCSc2ccccc2)cc1,421.2477752,False,45.48,True,2.81012,True,False
COc1cccc(C(=O)NCCN2CCN(c3cccc(Cl)c3)CC2)c1,360.1761678,True,40.96,True,2.9226,True,True
Clc1ccc(CN2CCOC(COc3ccc(Cl)c4cccnc34)C2)cc1,417.1506996,True,46.61,True,4.9964,False,False
O=C(NCN1CCN(c2ccccc2Cl)CC1)c1ccc(Cl)cc1,347.1997624,True,30.17,False,3.6909,True,False
O=C(CCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1ccc(F)cc1,335.1997624,True,31.5,False,3.8888,True,False
Fc1ccc2c(CN3CCOC(COc4ccccc4)C3)c[nH]c2c1,325.1345753,True,22.27,False,4.1435,False,False
CCOc1cc(I)ccc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,339.194677,True,44.81,True,2.51312,True,True
Cc1ccc(CCCNCCCOc2ccccc2)cc1,350.1298243,True,23.78,False,3.2912,True,False
